id,start_node_id,end_node_id,relationship_type,tree,remove,S_NAME,E_NAME,type,flag,true_id,slides,crossfader,concat,type2
54006,269027,247522,SAMPLES,funky_2,,Naturally Born,Run’s House,,,54006-funky_2,,,269027-247522funky_2,
54007,271516,247522,SAMPLES,funky_2,,Imma Gitz Mine,Run’s House,,,54007-funky_2,,,271516-247522funky_2,
54008,271569,247522,SAMPLES,funky_2,,Stay Real,Run’s House,,,54008-funky_2,,,271569-247522funky_2,
54009,271369,247522,SAMPLES,funky_2,,RLTK,Run’s House,,,54009-funky_2,,,271369-247522funky_2,
54010,271570,247522,SAMPLES,funky_2,,Stop The Party (Remix),Run’s House,,,54010-funky_2,,,271570-247522funky_2,
54013,247938,247522,INTERPOLATES,funky_2,,The Blue Blooded,Run’s House,,,54013-funky_2,,,247938-247522funky_2,
54014,266904,247522,INTERPOLATES,funky_2,,Uplift,Run’s House,,,54014-funky_2,,,266904-247522funky_2,
54015,263606,247522,INTERPOLATES,funky_2,,Jockin’ Jay-Z (Dopeboy Fresh),Run’s House,,,54015-funky_2,,,263606-247522funky_2,
54042,3688,247565,SAMPLES,funky_2,,Forjado a Fuego,Neva Faded,,,54042-funky_2,,,3688-247565funky_2,
54043,3689,247565,SAMPLES,funky_2,,Barbecue Cypher/PVI Cypher,Neva Faded,,,54043-funky_2,,,3689-247565funky_2,
56635,248689,318189,INTERPOLATES,funky_2,,Regret In Your Tears,Save Me,,,56635-funky_2,,,248689-318189funky_2,
56811,254628,248758,SAMPLES,funky_2,,No Static at All,Jack the Ripper,,,56811-funky_2,,,254628-248758funky_2,
56812,253535,248758,SAMPLES,funky_2,,Let’s Go,Jack the Ripper,,,56812-funky_2,,,253535-248758funky_2,
56813,254629,248758,INTERPOLATES,funky_2,,The Devil Made Me Do It,Jack the Ripper,,,56813-funky_2,,,254629-248758funky_2,
56840,248770,249777,SAMPLES,funky_2,,Migraine (Almighty Dust Mix),Lyrics of Fury,,,56840-funky_2,,,248770-249777funky_2,
56842,248771,249777,SAMPLES,funky_2,,Git Gud,Lyrics of Fury,,,56842-funky_2,,,248771-249777funky_2,
56851,248772,249777,SAMPLES,funky_2,,Blood In Blood Out,Lyrics of Fury,,,56851-funky_2,,,248772-249777funky_2,
56857,251518,248775,SAMPLES,funky_2,,Talkin’ Loud Ain’t Saying Nothin’,South Bronx,,,56857-funky_2,,,251518-248775funky_2,
56858,251519,248775,SAMPLES,funky_2,,Talkin’ Loud ain’t Saying Nothin’ (GB Version),South Bronx,,,56858-funky_2,,,251519-248775funky_2,
56859,251520,248775,SAMPLES,funky_2,,Freestyle Yo MTV RAPS,South Bronx,,,56859-funky_2,,,251520-248775funky_2,
56860,251521,248775,SAMPLES,funky_2,,Make It Funky (12' Mix),South Bronx,,,56860-funky_2,,,251521-248775funky_2,
56861,251522,248775,SAMPLES,funky_2,,K.I.M.,South Bronx,,,56861-funky_2,,,251522-248775funky_2,
56862,251523,248775,SAMPLES,funky_2,,Jenny from the Block,South Bronx,,,56862-funky_2,2,2,251523-248775funky_2,
56863,250190,248775,SAMPLES,funky_2,,Ain’t Nobody Better,South Bronx,,,56863-funky_2,,,250190-248775funky_2,
56864,251524,248775,SAMPLES,funky_2,,No One Else (Puff Daddy Remix),South Bronx,,,56864-funky_2,,,251524-248775funky_2,
56865,251525,248775,SAMPLES,funky_2,,Slap Them Up,South Bronx,,,56865-funky_2,,,251525-248775funky_2,
56866,251526,248775,SAMPLES,funky_2,,No One Else,South Bronx,,,56866-funky_2,,,251526-248775funky_2,
56867,251527,248775,SAMPLES,funky_2,,Jenny From the Block (Rap Version),South Bronx,,,56867-funky_2,,,251527-248775funky_2,
56868,251528,248775,INTERPOLATES,funky_2,,Scott LaRock Mega-Mix,South Bronx,,,56868-funky_2,,,251528-248775funky_2,
56869,251529,248775,INTERPOLATES,funky_2,,BDP Medley #7 (Full-Length Version),South Bronx,,,56869-funky_2,,,251529-248775funky_2,
56870,251530,248775,INTERPOLATES,funky_2,,Southside,South Bronx,,,56870-funky_2,,,251530-248775funky_2,
56871,251531,248775,INTERPOLATES,funky_2,,Money Folder,South Bronx,,,56871-funky_2,,,251531-248775funky_2,
57858,249176,251790,SAMPLES,funky_2,,Hardcore Rap Act,Mama Said Knock You Out,,,57858-funky_2,,,249176-251790funky_2,
58092,249296,251790,SAMPLES,funky_2,,얼마냐 (WTF),Mama Said Knock You Out,,,58092-funky_2,,,249296-251790funky_2,
58093,249293,251790,SAMPLES,funky_2,,Maniac Psycho,Mama Said Knock You Out,,,58093-funky_2,,,249293-251790funky_2,
58095,249294,251790,SAMPLES,funky_2,,Mama Said Knock You Out,Mama Said Knock You Out,,,58095-funky_2,,,249294-251790funky_2,
58097,249299,251790,SAMPLES,funky_2,,Non chiamatelo un ritorno,Mama Said Knock You Out,,,58097-funky_2,,,249299-251790funky_2,
58098,249297,251790,SAMPLES,funky_2,,Sumerians,Mama Said Knock You Out,,,58098-funky_2,,,249297-251790funky_2,
58099,249298,251790,SAMPLES,funky_2,,Knock It Out,Mama Said Knock You Out,,,58099-funky_2,,,249298-251790funky_2,
58102,249300,251790,SAMPLES,funky_2,,Death Blow,Mama Said Knock You Out,,,58102-funky_2,,,249300-251790funky_2,
58109,249295,251790,SAMPLES,funky_2,,Humpty Dance Awards,Mama Said Knock You Out,,,58109-funky_2,,,249295-251790funky_2,
58135,249292,251790,SAMPLES,funky_2,,A View 2 a Kill,Mama Said Knock You Out,,,58135-funky_2,,,249292-251790funky_2,
58138,249308,251790,INTERPOLATES,funky_2,,Messias,Mama Said Knock You Out,,,58138-funky_2,,,249308-251790funky_2,
58139,249306,251790,SAMPLES,funky_2,,5 Minutes,Mama Said Knock You Out,,,58139-funky_2,,,249306-251790funky_2,
58142,249307,251790,INTERPOLATES,funky_2,,HOLLANDAISE,Mama Said Knock You Out,,,58142-funky_2,,,249307-251790funky_2,
58146,249301,251790,SAMPLES,funky_2,,Still Standing,Mama Said Knock You Out,,,58146-funky_2,,,249301-251790funky_2,
58149,249302,251790,SAMPLES,funky_2,,Destruction Terror,Mama Said Knock You Out,,,58149-funky_2,,,249302-251790funky_2,
58151,249304,251790,SAMPLES,funky_2,,Funkadelic Relic,Mama Said Knock You Out,,,58151-funky_2,,,249304-251790funky_2,
58152,249305,251790,SAMPLES,funky_2,,Boom! Shake the Room,Mama Said Knock You Out,,,58152-funky_2,,,249305-251790funky_2,
58155,249303,251790,SAMPLES,funky_2,,Wild Wild West,Mama Said Knock You Out,,,58155-funky_2,,,249303-251790funky_2,
58162,249309,251790,INTERPOLATES,funky_2,,Doc Gooden,Mama Said Knock You Out,,,58162-funky_2,,,249309-251790funky_2,
58164,249313,251790,INTERPOLATES,funky_2,,Back One Out,Mama Said Knock You Out,,,58164-funky_2,,,249313-251790funky_2,
58165,249310,251790,INTERPOLATES,funky_2,,Fix Up,Mama Said Knock You Out,,,58165-funky_2,,,249310-251790funky_2,
58167,249311,251790,INTERPOLATES,funky_2,,Take Me Higher,Mama Said Knock You Out,,,58167-funky_2,,,249311-251790funky_2,
58169,249312,251790,INTERPOLATES,funky_2,,Lock You Down,Mama Said Knock You Out,,,58169-funky_2,,,249312-251790funky_2,
58751,249551,256306,SAMPLES,funky_2,,Unbreakable,Beats to the Rhyme,,,58751-funky_2,,,249551-256306funky_2,
59070,249646,270217,SAMPLES,funky_2,,He Who Dies With The Most Toys (Bonus Track),Hazy Shade Of Criminal,,,59070-funky_2,,,249646-270217funky_2,
59074,249647,270217,SAMPLES,funky_2,,Learn Truth,Hazy Shade Of Criminal,,,59074-funky_2,,,249647-270217funky_2,
60480,250191,265554,SAMPLES,funky_2,,Korrba,She Watch Channel Zero?!,,,60480-funky_2,,,250191-265554funky_2,
62134,250940,251176,SAMPLES,funky_2,,​the dice,Get Down,,,62134-funky_2,,,250940-251176funky_2,
62136,250942,251176,SAMPLES,funky_2,,365,Get Down,,,62136-funky_2,,,250942-251176funky_2,
62140,250939,251176,SAMPLES,funky_2,,Street Legends,Get Down,,,62140-funky_2,,,250939-251176funky_2,
62142,250941,251176,SAMPLES,funky_2,,Paint the Town Red,Get Down,,,62142-funky_2,,,250941-251176funky_2,
62184,250943,251176,INTERPOLATES,funky_2,,белая восьмерочка (byelaya vos’myorochka),Get Down,,,62184-funky_2,,,250943-251176funky_2,
65216,261721,252241,SAMPLES,funky_2,,A Look Back...At Last (Intro),Luv Is a Verb,,,65216-funky_2,,,261721-252241funky_2,
65247,252270,252271,INTERPOLATES,funky_2,,Imma Tell,It’s Alive,,,65247-funky_2,,,252270-252271funky_2,
65905,252580,258469,SAMPLES,funky_2,,A Good Name,Where I’m From,,,65905-funky_2,,,252580-258469funky_2,
65907,252582,258469,INTERPOLATES,funky_2,,Magic,Where I’m From,,,65907-funky_2,,,252582-258469funky_2,
65910,252581,258469,SAMPLES,funky_2,,Spare a Match,Where I’m From,,,65910-funky_2,,,252581-258469funky_2,
65912,252579,258469,SAMPLES,funky_2,,Rock Mic’s,Where I’m From,,,65912-funky_2,,,252579-258469funky_2,
66210,252717,253854,SAMPLES,funky_2,,Bass GO,Let the Bass Go,,,66210-funky_2,,,252717-253854funky_2,
66211,252718,253854,SAMPLES,funky_2,,Soulja’s Story,Let the Bass Go,,,66211-funky_2,,,252718-253854funky_2,
66441,252803,265554,SAMPLES,funky_2,,Curse,She Watch Channel Zero?!,,,66441-funky_2,,,252803-265554funky_2,
67020,272282,253198,SAMPLES,funky_2,,Slingin’ The Caine,It’s My Beat,,,67020-funky_2,,,272282-253198funky_2,
67021,272283,253198,SAMPLES,funky_2,,OTR Al Femminile,It’s My Beat,,,67021-funky_2,,,272283-253198funky_2,
67022,272284,253198,SAMPLES,funky_2,,Questa Fly,It’s My Beat,,,67022-funky_2,,,272284-253198funky_2,
67023,254369,253198,SAMPLES,funky_2,,8 Ball (Remix) (Clean),It’s My Beat,,,67023-funky_2,,,254369-253198funky_2,
67024,265565,253198,SAMPLES,funky_2,,Number 9,It’s My Beat,,,67024-funky_2,,,265565-253198funky_2,
67025,254371,253198,SAMPLES,funky_2,,8 Ball (Remix),It’s My Beat,,,67025-funky_2,,,254371-253198funky_2,
67338,253341,259699,SAMPLES,funky_2,,Holler If Ya Hear Me (Unreleased) (Demo),Born Killer,,,67338-funky_2,,,253341-259699funky_2,
67907,263366,253624,SAMPLES,funky_2,,DJ on Wheels,The Magnificent Jazzy Jeff,,,67907-funky_2,,,263366-253624funky_2,
69489,254259,318162,SAMPLES,funky_2,,Def Rhymes,Listen to the Man,,,69489-funky_2,,,254259-318162funky_2,
70266,259592,254618,SAMPLES,funky_2,,Best Kept Secret,Mortal Combat,,,70266-funky_2,,,259592-254618funky_2,
71128,254983,259134,SAMPLES,funky_2,,Def. Con. One,Beat Dis,,,71128-funky_2,,,254983-259134funky_2,
72968,261739,255766,SAMPLES,funky_2,,Word 2 the Father,He Works,,,72968-funky_2,,,261739-255766funky_2,
73210,255967,263763,SAMPLES,funky_2,,The Illest Brother,It’s A Demo,,,73210-funky_2,,,255967-263763funky_2,
73302,256007,256306,SAMPLES,funky_2,,Tie Goes To The Runner,Beats to the Rhyme,,,73302-funky_2,,,256007-256306funky_2,
73889,271506,256306,SAMPLES,funky_2,,We Could Take It Outside,Beats to the Rhyme,,,73889-funky_2,,,271506-256306funky_2,
73890,271507,256306,SAMPLES,funky_2,,The New Jazz (One),Beats to the Rhyme,,,73890-funky_2,,,271507-256306funky_2,
73891,271508,256306,SAMPLES,funky_2,,B.A.P.,Beats to the Rhyme,,,73891-funky_2,,,271508-256306funky_2,
73892,271509,256306,SAMPLES,funky_2,,I Bet,Beats to the Rhyme,,,73892-funky_2,,,271509-256306funky_2,
73893,271374,256306,SAMPLES,funky_2,,It’s Like That,Beats to the Rhyme,,,73893-funky_2,,,271374-256306funky_2,
73894,271510,256306,SAMPLES,funky_2,,Paradise (Ronin Remix),Beats to the Rhyme,,,73894-funky_2,,,271510-256306funky_2,
73895,271511,256306,SAMPLES,funky_2,,Don’t Stop,Beats to the Rhyme,,,73895-funky_2,,,271511-256306funky_2,
73896,271512,256306,SAMPLES,funky_2,,Keepin’ the Faith,Beats to the Rhyme,,,73896-funky_2,,,271512-256306funky_2,
73897,271513,256306,SAMPLES,funky_2,,Lotta Years,Beats to the Rhyme,,,73897-funky_2,,,271513-256306funky_2,
73898,271514,256306,SAMPLES,funky_2,,The Big Payback,Beats to the Rhyme,,,73898-funky_2,,,271514-256306funky_2,
73899,271515,256306,SAMPLES,funky_2,,A Visit to the Gynecologist,Beats to the Rhyme,,,73899-funky_2,,,271515-256306funky_2,
73900,271516,256306,SAMPLES,funky_2,,Imma Gitz Mine,Beats to the Rhyme,,,73900-funky_2,,,271516-256306funky_2,
73901,271517,256306,SAMPLES,funky_2,,MOVE!,Beats to the Rhyme,,,73901-funky_2,,,271517-256306funky_2,
73902,271518,256306,SAMPLES,funky_2,,Fuck a Hook,Beats to the Rhyme,,,73902-funky_2,,,271518-256306funky_2,
73903,271519,256306,SAMPLES,funky_2,,Glass,Beats to the Rhyme,,,73903-funky_2,,,271519-256306funky_2,
73904,257222,256306,SAMPLES,funky_2,,How to Kill a Radio Consultant,Beats to the Rhyme,,,73904-funky_2,,,257222-256306funky_2,
73905,270231,256306,SAMPLES,funky_2,,Boodah Break,Beats to the Rhyme,,,73905-funky_2,,,270231-256306funky_2,
73906,259671,256306,SAMPLES,funky_2,,Tell Me,Beats to the Rhyme,,,73906-funky_2,,,259671-256306funky_2,
74241,256467,273443,SAMPLES,funky_2,,Grind Hard,Cocaine in the Back of the Ride,,,74241-funky_2,,,256467-273443funky_2,
75111,256825,318123,SAMPLES,funky_2,,Cidade Que Nunca Dorme,Pânico Na Zona Sul,,,75111-funky_2,,,256825-318123funky_2,
75189,84705,256902,INTERPOLATES,funky_2,,Never,El Nivel,,,75189-funky_2,,,84705-256902funky_2,
77652,258201,286592,SAMPLES,funky_2,,Animosity (Freestyle),Lie To Kick It,,,77652-funky_2,,,258201-286592funky_2,
80410,32020,259134,SAMPLES,funky_2,,Frequency,Beat Dis,,,80410-funky_2,,,32020-259134funky_2,
80411,60391,259134,SAMPLES,funky_2,,Black Pamela,Beat Dis,,,80411-funky_2,,,60391-259134funky_2,
80818,259270,271057,SAMPLES,funky_2,,No somos indies con flequillo (pero tenemos derecho a sonar en Radio 3),Three MC’s and One DJ,,,80818-funky_2,,,259270-271057funky_2,
80889,259329,273443,SAMPLES,funky_2,,Murder,Cocaine in the Back of the Ride,,,80889-funky_2,,,259329-273443funky_2,
83098,260328,270359,SAMPLES,funky_2,,On the DL,Big Mama,,,83098-funky_2,,,260328-270359funky_2,
84362,260891,318161,SAMPLES,funky_2,,Drink,Let the Words Flow,,,84362-funky_2,,,260891-318161funky_2,
84370,260889,318161,SAMPLES,funky_2,,Train Wreck,Let the Words Flow,,,84370-funky_2,,,260889-318161funky_2,
85141,261180,261320,SAMPLES,funky_2,,¿Qué más puedo Decir?,1999,,,85141-funky_2,,,261180-261320funky_2,
85153,261181,261320,SAMPLES,funky_2,,Mic Like a Memory,1999,,,85153-funky_2,,,261181-261320funky_2,
85506,87056,261305,SAMPLES,funky_2,,West Coast Shit,I Like,,,85506-funky_2,,,87056-261305funky_2,
85507,87057,261305,SAMPLES,funky_2,,Big Bad Sister,I Like,,,85507-funky_2,,,87057-261305funky_2,
85508,87058,261305,INTERPOLATES,funky_2,,Things I Like,I Like,,,85508-funky_2,,,87058-261305funky_2,
85732,261426,308494,SAMPLES,funky_2,,Scyzoryk,Do the James...,,,85732-funky_2,,,261426-308494funky_2,
85813,277361,261484,SAMPLES,funky_2,,Il peggio del peggio,The Puppet Master,,,85813-funky_2,,,277361-261484funky_2,
86785,261855,304105,SAMPLES,funky_2,,Потому что это… (95),The Magic Number,,,86785-funky_2,,,261855-304105funky_2,
89218,262992,308494,SAMPLES,funky_2,,Girls I Got ’Em Locked,Do the James...,,,89218-funky_2,,,262992-308494funky_2,
90174,263324,271457,SAMPLES,funky_2,,Rub You The Right Way (Extended Hype I),Pump Up the Bass,,,90174-funky_2,,,263324-271457funky_2,
90176,263322,271457,SAMPLES,funky_2,,Rub You The Right Way (J.G. Classic),Pump Up the Bass,,,90176-funky_2,,,263322-271457funky_2,
90178,263323,271457,SAMPLES,funky_2,,Rub You The Right Way (Straight Remix),Pump Up the Bass,,,90178-funky_2,,,263323-271457funky_2,
90183,263325,271457,SAMPLES,funky_2,,Rub You The Right Way,Pump Up the Bass,,,90183-funky_2,,,263325-271457funky_2,
90200,263321,271457,SAMPLES,funky_2,,Rub You The Right Way (Single Version),Pump Up the Bass,,,90200-funky_2,,,263321-271457funky_2,
91244,263658,265554,SAMPLES,funky_2,,Blind Man,She Watch Channel Zero?!,,,91244-funky_2,,,263658-265554funky_2,
91355,263746,265461,SAMPLES,funky_2,,MC,Hardcore Composer,,,91355-funky_2,,,263746-265461funky_2,
91361,263747,265461,SAMPLES,funky_2,,Yeah It Was You,Hardcore Composer,,,91361-funky_2,,,263747-265461funky_2,
91372,265820,263763,SAMPLES,funky_2,,Butcher Shop,It’s A Demo,,,91372-funky_2,,,265820-263763funky_2,
91373,265821,263763,SAMPLES,funky_2,,First Nigga,It’s A Demo,,,91373-funky_2,,,265821-263763funky_2,
91374,265822,263763,SAMPLES,funky_2,,It’s Time,It’s A Demo,,,91374-funky_2,,,265822-263763funky_2,
91378,266784,263765,SAMPLES,funky_2,,No Shame in My Game,Sobb Story,,,91378-funky_2,,,266784-263765funky_2,
91379,266777,263765,INTERPOLATES,funky_2,,Syntax Era,Sobb Story,,,91379-funky_2,,,266777-263765funky_2,
91436,263839,270359,SAMPLES,funky_2,,Toolz of War (Ode to Suckerz),Big Mama,,,91436-funky_2,,,263839-270359funky_2,
92181,264338,273520,SAMPLES,funky_2,,Irish Pride,Guess Who’s Back,,,92181-funky_2,,,264338-273520funky_2,
94807,270264,265554,SAMPLES,funky_2,,Superstarr Part Zero,She Watch Channel Zero?!,,,94807-funky_2,,,270264-265554funky_2,
95224,265764,318173,INTERPOLATES,funky_2,,Indian Man,Knowledge is King,,,95224-funky_2,,,265764-318173funky_2,
98612,267654,291160,SAMPLES,funky_2,,Wow,The Morning,,,98612-funky_2,,,267654-291160funky_2,
100310,268513,272012,SAMPLES,funky_2,,Loosen’ Control,Funhouse,,,100310-funky_2,,,268513-272012funky_2,
101537,269303,318122,SAMPLES,funky_2,,MF Killa,Hot Potato,,,101537-funky_2,,,269303-318122funky_2,
102790,282714,270359,SAMPLES,funky_2,,FRONT2BACK,Big Mama,,,102790-funky_2,,,282714-270359funky_2,
102791,282715,270359,SAMPLES,funky_2,,Draw Blood,Big Mama,,,102791-funky_2,,,282715-270359funky_2,
102792,282716,270359,SAMPLES,funky_2,,Apuntando al Fracaso,Big Mama,,,102792-funky_2,,,282716-270359funky_2,
102793,282717,270359,SAMPLES,funky_2,,Dirt,Big Mama,,,102793-funky_2,,,282717-270359funky_2,
103558,270879,318167,SAMPLES,funky_2,,Tempo di cazzeggio,Relax With Pep,,,103558-funky_2,,,270879-318167funky_2,
103796,271121,273502,SAMPLES,funky_2,,Smack My Bitch Up,Give the Drummer Some,,,103796-funky_2,,,271121-273502funky_2,
106338,273012,294895,SAMPLES,funky_2,,ФАК Ю! (ГЕРОИН) (FUCK U!),Low Down Nigga,,,106338-funky_2,,,273012-294895funky_2,
106752,273509,273502,SAMPLES,funky_2,,Smack My Bitch Up,Give the Drummer Some,,,106752-funky_2,,,273509-273502funky_2,
114274,278909,318123,SAMPLES,funky_2,,Voz Ativa,Pânico Na Zona Sul,,,114274-funky_2,,,278909-318123funky_2,
117577,286257,281239,SAMPLES,funky_2,,Psychosexual,"Not Now James, We’re Busy...",,,117577-funky_2,,,286257-281239funky_2,
122133,66896,284899,SAMPLES,funky_2,,My Hops / Hiders,Hiders,,,122133-funky_2,,,66896-284899funky_2,
123947,306615,286580,INTERPOLATES,funky_2,,Taco Grande,Rico Suave,,,123947-funky_2,,,306615-286580funky_2,
129109,294214,291160,SAMPLES,funky_2,,3.16,The Morning,,,129109-funky_2,,,294214-291160funky_2,
129110,294215,291160,SAMPLES,funky_2,,Bonus Track,The Morning,,,129110-funky_2,,,294215-291160funky_2,
129111,294216,291160,SAMPLES,funky_2,,Back Again,The Morning,,,129111-funky_2,,,294216-291160funky_2,
130301,98690,292175,INTERPOLATES,funky_2,,Waiting (Reprise),Waiting For That Day/You Can’t Always Get What You Want,,,130301-funky_2,,,98690-292175funky_2,
139765,62537,300703,SAMPLES,funky_2,,The Incredible P.W.E.I. vs. The Moral Majority,Dance Of The Mad Bastards,,,139765-funky_2,,,62537-300703funky_2,
141307,301851,307698,SAMPLES,funky_2,,Casanova,Heaven,,,141307-funky_2,,,301851-307698funky_2,
157895,107121,318129,SAMPLES,funky_2,,Throwback,Say New York City,,,157895-funky_2,,,107121-318129funky_2,
157898,28158,318123,SAMPLES,funky_2,,Expresso da Meia-Noite,Pânico Na Zona Sul,,,157898-funky_2,,,28158-318123funky_2,
157906,76957,318153,SAMPLES,funky_2,,Little White Mice,Bullets Up Ya Cunt,,,157906-funky_2,,,76957-318153funky_2,
157912,106246,318182,SAMPLES,funky_2,,Stop! (Before You Get Started),Fastest Man Alive,,,157912-funky_2,,,106246-318182funky_2,
157916,107126,318193,INTERPOLATES,funky_2,,Big Bad Bingo / ビッグ・バッド・ビンゴ,I’m Not the Man I Used To Be,,,157916-funky_2,,,107126-318193funky_2,
268576,172005,251176,SAMPLES,funky_2,,Fuck Around,Get Down,,,268576-funky_2,,,172005-251176funky_2,
269032,172948,256306,SAMPLES,funky_2,,Пятница (Friday),Beats to the Rhyme,,,269032-funky_2,,,172948-256306funky_2,
223,234899,232157,SAMPLES,hit,,Player’s Anthem,La-Di-Da-Di,,,223-hit,,,234899-232157hit,
385,232157,247603,INTERPOLATES,hit,,La-Di-Da-Di,The Magic Mirror,,,385-hit,,,232157-247603hit,
386,232157,247604,INTERPOLATES,hit,,La-Di-Da-Di,Sukiyaki,,,386-hit,,,232157-247604hit,
526,232162,234099,SAMPLES,hit,,Get Money,You Can’t Turn Me Away,,,526-hit,,,232162-234099hit,
560,232162,234129,INTERPOLATES,hit,,Get Money,Warning,,,560-hit,6,,232162-234129hit,
561,233667,232162,INTERPOLATES,hit,TRUE,Hit ’Em Up,Get Money,,,561-hit,6,,233667-232162hit,
826,234818,232211,SAMPLES,hit,TRUE,C.R.E.A.M.,As Long As I’ve Got You,,,826-hit,,,234818-232211hit,
917,234818,232350,INTERPOLATES,hit,TRUE,C.R.E.A.M.,"Money (Dollar Bill, Y’all)",,,917-hit,,,234818-232350hit,
918,232360,237321,SAMPLES,hit,TRUE,Who Shot Ya?,I’m Afraid The Masquerade is Over,,,918-hit,,,232360-237321hit,
919,232360,237322,SAMPLES,hit,TRUE,Who Shot Ya?,I’m Gettin’ Ready,,,919-hit,,,232360-237322hit,
988,232360,234818,INTERPOLATES,hit,TRUE,Who Shot Ya?,C.R.E.A.M.,,,988-hit,,,232360-234818hit,
989,232360,237383,INTERPOLATES,hit,TRUE,Who Shot Ya?,Disco Inferno,,,989-hit,,,232360-237383hit,
1007,233667,232360,INTERPOLATES,hit,TRUE,Hit ’Em Up,Who Shot Ya?,,,1007-hit,,,233667-232360hit,
1208,234129,232485,SAMPLES,hit,,Warning,Walk on By,,,1208-hit,6,,234129-232485hit,
1218,232485,271914,COVERS,hit,,Walk on By,Walk on By,,1,1218-hit,6,6,232485-271914hit,
3819,269830,233585,SAMPLES,hit,TRUE,Down To The Grissle,N.T.,,,3819-hit,,,269830-233585hit,
3944,233667,233659,SAMPLES,hit,,Hit ’Em Up,Don’t Look Any Further,,,3944-hit,8,,233667-233659hit,
3945,234148,233659,SAMPLES,hit,,Gettin’ Money (Get Money Remix),Don’t Look Any Further,,,3945-hit,,,234148-233659hit,
3946,233659,240512,INTERPOLATES,hit,,Don’t Look Any Further,Blind Man Can See It,,,3946-hit,8,,233659-240512hit,
3962,233663,244364,SAMPLES,hit,,Brooklyn’s In The House,Planetary Citizen,,,3962-hit,,,233663-244364hit,
3963,233663,235060,SAMPLES,hit,,Brooklyn’s In The House,Rock Box,,,3963-hit,,,233663-235060hit,
3967,241514,233663,SAMPLES,hit,,Go Stetsa I,Brooklyn’s In The House,,,3967-hit,,,241514-233663hit,
3969,234148,233663,INTERPOLATES,hit,,Gettin’ Money (Get Money Remix),Brooklyn’s In The House,,,3969-hit,,,234148-233663hit,
4047,233667,234899,INTERPOLATES,hit,,Hit ’Em Up,Player’s Anthem,,,4047-hit,4,,233667-234899hit,
4048,233667,234148,INTERPOLATES,hit,,Hit ’Em Up,Gettin’ Money (Get Money Remix),,,4048-hit,,,233667-234148hit,
4049,233667,236794,INTERPOLATES,hit,,Hit ’Em Up,10% Dis,,,4049-hit,7,,233667-236794hit,
8956,234780,234014,SAMPLES,hit,,Big Poppa,Between the Sheets,,,8956-hit,,,234780-234014hit,
12820,234780,234896,SAMPLES,hit,,Big Poppa,Dolly My Baby (Remix),,,12820-hit,,,234780-234896hit,
12823,234899,234780,SAMPLES,hit,,Player’s Anthem,Big Poppa,,,12823-hit,4,,234899-234780hit,
12882,234780,234958,INTERPOLATES,hit,,Big Poppa,Bad Boys,,,12882-hit,3,3,234780-234958hit,crossfade
13320,234896,266670,SAMPLES,hit,TRUE,Dolly My Baby (Remix),Watermelon Man,,,13320-hit,,,234896-266670hit,
13409,234899,237786,SAMPLES,hit,,Player’s Anthem,You Are What I’m All About,,,13409-hit,,,234899-237786hit,
13410,234899,249260,SAMPLES,hit,,Player’s Anthem,Zungguzungguguzungguzeng,,,13410-hit,,,234899-249260hit,
13411,234899,243446,SAMPLES,hit,,Player’s Anthem,Here We Go (Live at the Funhouse),,,13411-hit,,,234899-243446hit,
13421,234899,249267,INTERPOLATES,hit,TRUE,Player’s Anthem,Remix for P is Free,,,13421-hit,,,234899-249267hit,
13504,234958,253610,SAMPLES,hit,,Bad Boys,Inspector Gadget,,,13504-hit,2,2,234958-253610hit,crossfade
18433,236794,236091,SAMPLES,hit,,10% Dis,Impeach The President,,,18433-hit,,,236794-236091hit,
18497,236469,236091,SAMPLES,hit,,Top Billin’,Impeach The President,,,18497-hit,,,236469-236091hit,
20492,236469,254404,SAMPLES,hit,TRUE,Top Billin’,Top Billin’ [Instrumental],,,20492-hit,,,236469-254404hit,
20493,236469,241514,SAMPLES,hit,,Top Billin’,Go Stetsa I,,,20493-hit,7,,236469-241514hit,
20584,236794,236469,SAMPLES,hit,,10% Dis,Top Billin’,,,20584-hit,7,,236794-236469hit,
23588,237383,302797,INTERPOLATES,hit,TRUE,Disco Inferno,Up Above My Head There’s Music in the Air,,,23588-hit,,,237383-302797hit,
28039,243446,238398,SAMPLES,hit,,Here We Go (Live at the Funhouse),The Big Beat,,,28039-hit,,,243446-238398hit,
37938,241514,269830,SAMPLES,hit,TRUE,Go Stetsa I,Down To The Grissle,,,37938-hit,,,241514-269830hit,
37939,241514,244481,SAMPLES,hit,,Go Stetsa I,Scratchin’,,,37939-hit,,,241514-244481hit,
58018,249260,303879,SAMPLES,hit,,Zungguzungguguzungguzeng,Mad Mad,,,58018-hit,,,249260-303879hit,
58022,249267,249260,SAMPLES,hit,TRUE,Remix for P is Free,Zungguzungguguzungguzeng,,,58022-hit,,,249267-249260hit,
67872,253610,64739,INTERPOLATES,hit,,Inspector Gadget,In the Hall of the Mountain King,,,67872-hit,1,1,253610-64739hit,crossfade
88888888001,241514,999999999001,SAMPLES,hit,,Go Stetsa I,Looking Out My Window,,,88888888001-hit,7,7,241514-999999999001hit,
88888888002,234958,292940,,hit,,Bad Boys,Do or Die Bed Sty,,,88888888002-hit,,,234958-292940hit,
